"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","elusiveRating","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","team"
77,24,68,77,27,0,21,11,1994,45,35,28,29,560000,500000,180000,40,34,0,"Virginia Tech",39,240000,4,2420000,3,4,1,0,0,0,0,0,0,30,6,0,0,19,734,0,0,37,"Wyatt",2,0,76,1,43,45,"Bealeton",83,0,92,97,72,true,false,false,false,75,28,72,12,18,10,1,"Teller",79,79,9,73,78,79,1,85,22,1,31,74,74,9076,0,"RT",42,0,13208,10,65,40,0,11,18,2019,544606642,12,18,22,75,77,76,13,4,1,95,0,27,64,26,87,19,88,0,50,778043396,72,19,24,21,27,0,26,40,27,0,90,44,314,0,1,10,"Bills"
94,24,93,90,81,0,16,1,1995,54,40,73,50,2420000,1050000,2740000,65,70,0,"LSU",42,5480000,4,4630000,2,2,0,0,0,0,0,0,1,28,2,0,0,83,495,0,0,36,"Tre'Davious",2,0,71,1,66,17,"Shreveport",58,0,90,97,89,true,false,false,false,27,82,80,18,22,85,1,"White",18,501,85,35,35,25,0,90,16,2,90,90,90,8775,0,"CB",28,0,12548,87,53,77,0,11,32,2017,544606871,18,25,35,35,35,25,8,13,1,99,0,69,91,74,95,43,75,0,75,778043396,89,18,22,19,28,0,31,36,30,0,81,28,192,0,2,94,"Bills"
80,25,75,58,42,0,22,1,1994,75,12,28,26,440000,440000,0,52,40,0,"USF",50,0,2,1030000,2,3,1,1,1,0,0,0,0,1,64,1,0,38,6185,0,0,69,"Mike",2,0,75,1,74,8,"Clearwater",78,0,79,97,65,true,false,false,false,92,27,84,13,17,10,0,"Love",19,0,32,45,45,45,1,78,6,0,58,66,66,0,0,"RE",72,0,13273,32,12,77,0,11,22,2019,544607019,14,14,14,45,45,45,5,8,1,98,0,24,78,27,82,39,78,0,77,778043396,65,6,6,30,6,0,6,32,12,0,84,44,255,0,1,44,"Bills"
95,27,93,90,94,0,18,4,1994,23,18,83,52,60000,60000,0,94,68,0,"Texas A&M",52,0,5,480000,4,3,0,0,0,0,0,0,1,1,64,0,0,88,22822,0,1,10,"Willis",2,0,72,1,34,42,"Cypress",50,0,88,97,94,true,false,false,false,22,90,82,25,25,82,1,"McGahee",43,219,15,65,60,55,1,92,15,1,21,94,94,3763,0,"HB",10,0,13693,20,70,29,0,11,51,2019,544607069,49,60,60,65,60,39,3,0,1,94,0,45,94,88,76,97,85,0,28,778043396,94,19,23,30,27,0,22,30,11,0,93,95,235,0,1,20,"Bills"
88,23,82,63,76,0,29,11,1995,35,23,78,53,0,0,0,80,62,0,"FAU",50,0,0,0,0,3,0,0,0,0,1,790000,0,1,64,0,0,73,1175,0,1,30,"Buddy",2,0,73,1,35,8,"Coconut Grove",40,0,84,97,63,true,false,false,true,38,78,69,15,17,45,1,"Howell",41,0,18,25,30,46,1,82,23,1,35,64,64,0,0,"HB",30,0,13698,15,12,35,0,11,53,2019,544607073,37,47,52,34,35,45,3,0,1,82,1,55,87,67,85,77,72,0,35,778043396,63,12,17,33,20,0,25,35,11,0,80,79,215,0,1,25,"Bills"
84,21,82,62,34,0,24,8,2015,68,27,29,44,430000,390000,160000,40,53,0,"Alabama",50,160000,4,2440000,4,3,0,0,1,0,0,0,1,11,8,0,0,28,4686,0,0,75,"Terrell",0,0,77,1,79,7,"PLACEHOLDER",77,0,86,97,67,true,false,false,false,52,26,76,25,45,37,2,"Lewis",30,1,49,48,36,37,0,81,24,1,62,69,69,3862,0,"LOLB",67,1,304,26,14,80,1,11,29,2020,544607374,41,30,34,31,44,18,1,10,0,99,0,33,81,37,93,35,78,1,79,778043396,67,27,23,27,18,1,25,20,41,0,86,31,256,0,0,54,"Bills"
77,23,65,67,39,0,31,16,2007,30,48,27,27,580000,400000,720000,32,33,0,"Washington",50,720000,4,2480000,4,4,0,0,0,0,0,0,0,11,5,0,0,25,4579,0,0,42,"Kaleb",2,0,80,0,40,40,"PLACEHOLDER",77,0,91,97,66,true,false,false,false,79,36,60,24,31,34,2,"McGary",72,19,28,71,74,73,0,83,46,0,43,71,71,4144,0,"RT",32,1,415,25,85,35,1,11,40,2020,544607482,24,40,24,76,78,78,1,4,1,99,0,48,64,29,93,30,88,0,31,778043396,66,12,36,31,35,0,25,25,30,1,81,62,324,0,0,46,"Bills"
91,22,85,64,63,1,8,5,1949,59,29,64,64,450000,380000,280000,68,69,1,"Marshall",50,280000,4,2360000,4,2,0,1,0,0,0,0,1,11,7,0,0,60,2817,1,1,64,"Malik",1,1,74,1,81,9,"PLACEHOLDER",59,0,88,97,73,true,false,false,false,26,74,81,27,33,54,2,"Gant",39,0,71,34,46,31,0,83,26,2,63,73,73,3851,0,"SS",55,1,439,75,28,84,1,11,34,2020,544607506,45,44,28,38,45,32,1,8,3,93,0,73,88,69,90,71,69,1,72,778043396,73,20,16,34,14,1,16,31,39,0,84,60,200,0,0,74,"Bills"
88,23,85,62,45,0,17,14,2033,53,38,28,37,500000,360000,560000,66,65,0,"Washington",50,560000,4,2240000,4,3,0,0,0,0,0,0,0,11,6,0,0,52,86,0,0,43,"JoJo",0,0,73,1,69,21,"PLACEHOLDER",59,0,86,97,68,true,false,false,false,34,70,82,48,32,34,0,"McIntosh",32,0,67,41,29,26,1,82,33,1,61,69,69,3943,0,"FS",38,1,449,66,28,71,1,11,31,2020,544607515,35,36,42,26,29,11,1,8,1,98,0,49,87,58,95,44,69,0,69,778043396,68,14,36,17,28,1,33,19,30,1,85,60,205,0,0,76,"Bills"
82,22,73,62,41,0,0,15,2054,73,45,45,35,430000,390000,160000,25,57,0,"Iowa",50,160000,4,2440000,4,2,1,0,1,0,0,0,0,14,8,0,0,24,4036,0,0,76,"Anthony",1,0,79,1,76,55,"PLACEHOLDER",78,0,80,97,67,true,false,false,false,95,30,78,36,28,34,1,"Nelson",36,0,42,41,35,37,1,78,30,1,62,70,70,4064,0,"LE",77,1,486,33,12,77,1,11,36,2020,544607551,38,24,37,33,36,29,1,8,2,99,0,43,74,30,74,24,80,0,78,778043396,67,36,31,27,29,1,28,14,48,0,79,40,271,0,0,45,"Bills"
89,22,83,60,58,1,12,13,1977,61,34,26,38,0,0,0,67,65,1,"Wyoming",50,0,0,0,0,3,0,0,0,0,1,800000,0,27,8,0,0,73,2008,0,0,24,"Andrew",1,0,72,1,79,3,"PLACEHOLDER",64,0,93,97,67,true,false,false,true,28,62,77,29,38,88,1,"Wingard",32,0,65,31,34,28,1,81,39,2,60,67,67,4083,0,"SS",31,1,487,64,28,80,1,11,39,2019,544607552,46,39,33,43,29,16,1,8,1,92,0,53,85,53,87,71,69,1,72,778043396,67,23,22,32,31,1,12,24,48,1,81,52,214,0,0,68,"Bills"
88,21,81,81,26,1,30,16,2054,87,37,38,31,3540000,1020000,10080000,48,41,0,"Alabama",44,10080000,4,6320000,4,4,1,1,1,0,0,0,2,11,2,0,0,28,2016,0,0,80,"Quinnen",2,0,75,1,88,56,"PLACEHOLDER",84,0,93,97,86,true,false,false,false,94,40,74,39,44,48,1,"Williams",48,33,32,25,46,43,1,88,44,0,80,90,90,3664,0,"DT",89,1,575,28,85,89,1,11,25,2020,544607634,41,34,39,37,40,35,1,8,0,97,0,27,79,39,86,29,92,1,93,778043396,86,18,14,10,30,0,10,37,36,0,87,32,303,0,0,38,"Bills"
80,23,75,77,46,0,10,6,1947,42,26,41,36,1240000,570000,2680000,29,44,0,"N.C. State",40,2680000,4,3560000,4,2,0,0,0,0,0,0,2,11,3,0,0,26,1589,0,1,48,"Garrett",2,0,75,0,28,29,"PLACEHOLDER",85,0,93,97,79,true,false,false,false,54,42,74,36,41,47,0,"Bradbury",89,30,42,81,75,80,2,83,29,1,36,79,79,4197,0,"C",45,1,612,31,75,38,1,11,46,2020,544607671,32,24,47,83,75,80,1,3,1,92,0,46,73,31,92,25,84,0,25,778043396,79,30,24,34,22,1,10,19,38,1,85,27,300,0,0,37,"Bills"
84,23,72,55,24,0,27,11,1970,69,37,35,40,0,0,0,39,53,0,"Rhode Island",50,0,0,0,0,3,1,0,0,0,1,780000,0,143,64,0,0,42,266,0,0,55,"Cedric",1,0,72,1,79,15,"PLACEHOLDER",70,0,93,97,61,true,false,false,true,92,25,73,36,27,32,0,"Boyd",43,0,48,47,31,47,1,79,26,1,55,63,63,3977,0,"LOLB",75,1,645,40,12,74,1,11,29,2019,544607703,43,40,47,42,37,10,1,8,3,75,0,33,76,43,92,34,80,0,75,778043396,61,33,16,10,37,1,14,30,27,1,81,27,253,0,0,50,"Bills"
88,22,85,56,55,0,7,4,2010,57,41,26,50,0,0,0,68,58,0,"Arkansas St.",50,0,0,0,0,2,0,0,0,0,1,790000,0,248,64,0,0,57,2008,0,0,46,"Justin",1,0,72,1,73,38,"PLACEHOLDER",60,0,92,97,65,true,false,false,true,20,59,79,29,38,24,2,"Clifton",41,0,69,29,46,46,1,81,40,0,56,66,66,3761,0,"SS",41,1,692,72,28,73,1,11,24,2019,544607750,28,46,29,42,43,28,1,8,3,92,0,47,87,51,94,45,70,0,67,778043396,65,14,33,34,37,0,27,23,37,1,80,54,213,0,0,71,"Bills"
89,23,87,63,70,0,7,4,1980,37,47,73,74,0,0,0,73,76,0,"Toledo",50,0,0,0,0,2,0,0,0,0,1,830000,0,58,64,0,0,73,1465,0,1,47,"Cody",2,0,74,1,45,38,"PLACEHOLDER",53,0,92,97,65,true,false,false,true,85,74,82,30,44,76,0,"Thompson",36,0,37,29,24,48,0,88,37,0,31,65,65,4058,0,"WR",38,1,701,26,12,31,1,11,70,2019,544607759,68,71,69,29,37,56,1,5,3,94,0,73,90,68,91,74,65,0,34,778043396,65,27,18,17,37,0,30,23,44,0,82,72,205,1,0,26,"Bills"
88,22,87,57,72,0,8,11,2019,41,34,66,76,0,0,0,71,77,0,"Oklahoma St.",50,0,0,0,0,2,0,0,0,0,1,670000,0,61,64,0,0,68,1465,0,0,41,"Tyron",1,1,73,0,33,34,"PLACEHOLDER",46,0,85,97,64,true,false,false,true,13,74,87,30,47,92,1,"Johnson",26,0,41,41,42,45,1,87,41,1,31,64,64,3737,0,"WR",48,0,704,42,12,46,1,11,69,2019,544607762,66,68,65,47,31,52,1,5,0,96,0,78,89,69,90,71,62,0,25,778043396,64,20,26,21,11,1,30,15,47,0,84,52,193,0,0,29,"Bills"
90,21,88,72,69,0,27,3,2003,41,35,72,87,670000,440000,920000,73,85,1,"N.C. State",52,920000,4,2760000,4,3,0,0,0,0,0,0,1,11,4,0,0,69,4572,1,1,42,"Kelvin",2,1,75,1,26,14,"PLACEHOLDER",60,0,93,97,74,true,false,false,false,89,73,86,25,29,73,1,"Harmon",40,0,40,33,45,43,1,88,41,1,28,75,75,3824,1,"WR",32,1,730,41,32,34,1,11,77,2020,544607787,73,77,73,31,36,58,1,1,2,86,0,88,89,68,90,84,70,0,28,778043396,74,29,18,14,12,1,24,25,38,0,89,71,214,1,0,26,"Bills"
81,25,63,53,15,0,5,5,1994,39,12,9,15,0,0,0,42,33,0,"Hawaii",50,0,0,0,0,4,0,0,0,0,1,840000,0,0,64,0,0,15,0,0,0,37,"Dejon",2,0,75,1,43,4,"Compton",75,0,86,97,62,true,false,false,true,62,10,75,11,11,10,1,"Allen",70,0,12,70,67,69,0,80,6,1,10,62,62,0,0,"RG",45,0,13656,10,85,41,0,11,15,2019,544604315,5,5,15,72,70,71,5,0,1,92,0,15,73,10,81,10,84,0,45,778043397,62,6,6,24,6,0,6,18,10,0,83,25,290,0,1,12,"Broncos"
86,24,75,59,27,0,26,7,1995,70,12,31,31,610000,590000,60000,49,53,0,"Washington",50,80000,4,2420000,3,4,0,0,0,0,0,0,0,44,7,0,0,28,59,0,0,51,"Keishawn",2,0,72,1,80,4,"Carson",70,0,94,97,61,true,false,false,false,40,29,75,13,17,10,2,"Bierria",26,0,51,45,45,45,1,78,6,1,60,62,62,8821,0,"MLB",58,0,13233,41,12,79,0,11,12,2019,544604471,5,5,15,45,45,45,3,12,1,85,0,29,79,27,88,31,72,1,79,778043397,61,6,6,19,6,0,6,17,12,0,93,19,230,0,1,61,"Broncos"
84,27,74,78,28,0,27,5,1992,34,12,17,30,2650000,1110000,3080000,29,36,0,"Utah",55,6160000,4,4880000,2,4,0,0,0,0,0,0,1,21,2,0,0,27,7935,0,0,27,"Garett",2,0,77,1,42,43,"Lehi",88,0,87,97,80,true,false,false,false,72,19,70,20,22,10,1,"Bolles",90,190,12,81,76,78,0,88,6,1,26,80,80,8482,0,"LT",33,0,12545,10,75,36,0,11,22,2017,544604495,8,16,26,83,82,86,5,6,1,99,0,25,74,15,93,26,90,0,36,778043397,80,6,6,24,6,0,6,25,14,0,88,37,297,0,2,15,"Broncos"
90,27,89,71,79,0,27,5,1992,26,23,81,62,780000,690000,90000,82,71,0,"Utah",50,360000,4,2290000,1,3,0,0,0,0,0,0,0,39,5,0,0,82,13873,0,1,12,"Devontae",2,0,71,1,21,4,"Sacramento",21,0,90,97,64,true,false,false,false,23,83,82,20,21,78,1,"Booker",24,0,14,40,45,44,1,85,10,1,20,74,74,7901,0,"HB",11,0,17575,16,12,38,0,0,57,2016,544604498,47,55,62,18,22,36,1,4,1,84,0,60,88,74,93,62,70,0,35,778043397,64,18,22,26,24,0,10,27,17,0,85,78,219,0,3,19,"Broncos"
85,24,73,67,77,0,11,7,1995,31,12,65,81,620000,550000,140000,76,85,0,"Michigan",56,280000,4,2350000,2,4,0,0,0,0,0,0,1,2,6,0,0,64,6175,1,1,17,"Jake",2,1,78,1,35,34,"Pickerington",71,0,82,97,78,true,false,false,false,80,73,80,21,32,38,1,"Butt",55,500,15,58,61,63,1,77,12,1,22,78,78,8499,1,"TE",28,0,12568,25,51,37,0,11,64,2017,544604621,58,68,69,67,62,68,11,3,1,97,0,78,81,65,86,72,75,0,32,778043397,78,14,17,30,23,0,24,28,10,0,84,72,250,1,2,20,"Broncos"
93,27,87,87,65,0,23,10,1991,57,12,62,45,4770000,2230000,12700000,61,66,0,"Rice",56,12700000,5,20250000,5,2,0,0,0,0,0,0,0,0,64,0,0,72,12281,0,0,33,"Bryce",2,0,69,0,45,11,"Moscow",45,0,87,97,85,true,false,false,false,37,78,97,21,24,65,1,"Callahan",15,5,85,35,35,35,1,92,6,1,87,85,85,7667,0,"CB",34,0,2703,71,73,77,0,11,40,2015,544604633,13,20,30,35,35,35,3,8,1,99,0,67,95,73,87,33,67,0,60,778043397,85,6,6,22,6,0,6,36,12,0,81,27,188,0,4,80,"Broncos"
87,23,77,85,39,1,24,6,1996,87,12,36,30,6610000,2140000,13410000,53,48,0,"N.C. State",55,17880000,4,9360000,3,3,1,0,1,0,0,0,2,6,2,0,0,27,5418,0,0,94,"Bradley",2,0,76,1,87,9,"Marietta",89,0,96,97,88,true,false,false,false,55,38,86,15,18,10,2,"Chubb",17,4,42,45,45,45,1,86,6,1,83,88,88,8845,0,"ROLB",78,0,13079,28,75,92,0,11,13,2019,544604698,4,8,15,45,45,45,13,8,1,99,0,28,84,33,84,42,92,1,88,778043397,88,6,6,20,6,0,6,20,16,0,92,31,269,0,1,52,"Broncos"
89,24,87,69,60,0,7,7,1995,67,19,49,50,1310000,960000,350000,79,75,0,"USC",52,1400000,4,3030000,1,3,0,0,0,0,0,0,1,23,3,0,0,64,3244,0,0,66,"Su'a",2,0,73,1,85,4,"Los Angeles",72,0,83,97,78,true,false,false,false,21,72,81,18,21,10,2,"Cravens",25,13,74,34,34,25,1,84,6,2,65,78,78,7964,0,"SS",63,0,17664,66,65,81,0,0,22,2016,544604800,10,10,15,34,34,16,6,12,1,98,0,61,85,60,88,51,77,1,85,778043397,78,6,6,24,6,0,6,23,14,0,94,44,224,0,3,79,"Broncos"
85,27,75,84,19,0,17,5,1992,87,12,17,20,3820000,2820000,2000000,65,55,0,"Sacramento State",51,3000000,3,9000000,2,3,1,0,0,0,0,0,0,0,64,0,0,32,17783,0,0,54,"Todd",2,0,73,1,78,4,"Inglewood",79,0,94,97,76,true,false,false,false,51,34,85,18,22,10,2,"Davis",19,403,54,45,45,45,1,78,6,0,86,77,77,7076,0,"MLB",63,0,2382,51,14,86,0,11,20,2014,544604862,5,5,15,45,45,45,5,8,1,95,0,33,77,33,84,35,78,0,85,778043397,76,6,6,24,6,0,6,25,14,0,87,50,230,0,5,63,"Broncos"
81,34,67,80,65,0,16,1,1985,25,35,46,10,13240000,4580000,25980000,61,31,0,"Delaware",50,51960000,6,32000000,3,4,0,0,0,0,0,0,0,19,2,0,0,52,61726,0,0,10,"Joe",2,0,78,0,12,29,"Audubon",30,0,95,97,76,true,false,false,false,5,54,54,25,25,10,1,"Flacco",20,4050,15,15,25,15,2,0,83,1,15,76,76,1115,0,"QB",10,0,28329,10,47,30,0,11,12,2008,544605036,10,10,10,20,20,15,1,4,3,99,0,12,73,25,96,60,72,0,30,778043397,76,75,78,84,85,1,77,95,82,1,94,40,245,0,11,20,"Broncos"
90,23,84,80,83,0,24,2,1996,30,27,83,53,910000,670000,720000,90,65,0,"Oregon",50,960000,4,2950000,3,3,0,0,0,0,0,0,1,8,4,0,0,77,2702,0,1,10,"Royce",2,0,72,1,30,4,"Imperial",41,0,87,97,79,true,false,false,false,28,83,82,13,19,25,1,"Freeman",38,0,12,27,33,63,1,84,18,1,19,79,79,8895,0,"HB",10,0,13121,15,26,36,0,11,49,2019,544605077,47,53,58,28,33,36,1,4,1,93,0,59,88,69,90,84,78,0,33,778043397,79,20,26,35,32,0,26,33,22,0,87,88,229,0,1,12,"Broncos"
77,24,75,59,68,0,17,2,1995,29,16,66,78,640000,570000,210000,77,77,0,"Wisconsin",50,280000,4,2410000,3,4,0,0,0,0,0,0,0,20,6,1,0,55,11432,1,1,10,"Troy",2,1,77,1,25,12,"Aurora",67,0,80,97,70,true,false,false,false,84,67,81,13,18,10,1,"Fumagalli",58,0,12,54,51,53,1,73,6,1,22,70,70,8896,1,"TE",10,0,13237,10,12,30,0,11,61,2019,544605086,62,69,72,57,53,56,3,6,1,97,0,80,78,60,84,67,66,0,20,778043397,70,6,10,22,15,0,10,27,15,0,86,69,247,0,1,17,"Broncos"
75,27,50,83,10,0,9,11,1991,25,12,5,10,1680000,1020000,3300000,35,25,0,"Florida",50,3300000,5,9250000,5,4,0,0,0,0,0,0,0,35,5,0,0,10,5022,0,0,10,"Max",2,0,76,0,18,9,"Norcross",73,0,88,97,66,true,false,false,false,76,10,77,20,20,10,1,"Garcia",49,105,12,73,72,73,1,83,6,1,10,70,70,7125,0,"C",10,0,2614,10,85,30,0,11,12,2015,544605101,5,5,10,74,71,74,5,4,1,99,0,12,64,10,80,10,90,0,36,778043397,66,6,6,20,6,0,6,25,16,0,86,15,309,0,4,12,"Broncos"
76,26,67,82,23,0,23,9,1992,84,12,22,14,1050000,1000000,50000,43,40,0,"Georgia Tech",54,200000,4,3730000,1,2,1,0,0,0,0,0,0,33,3,0,0,22,878,0,0,70,"Adam",2,0,76,1,82,5,"Abbotsford",84,0,87,97,73,true,false,false,false,99,20,79,17,17,9,1,"Gotsis",14,0,18,45,44,44,1,75,5,1,83,80,80,8023,0,"RE",76,0,17740,13,65,81,1,0,15,2016,544605166,3,6,13,45,46,44,2,13,1,99,0,16,76,17,79,30,82,0,87,778043397,73,5,5,21,5,0,5,23,17,0,81,41,287,0,3,26,"Broncos"
92,24,88,88,83,0,10,3,1995,28,22,74,96,720000,550000,510000,80,97,0,"Penn State",60,680000,4,2410000,3,4,0,0,0,0,0,0,2,14,5,0,0,75,1397,1,1,10,"DaeSean",2,0,73,1,18,39,"Okinawa",38,0,92,97,85,true,false,false,false,17,84,84,20,20,60,1,"Hamilton",21,425,15,20,24,22,1,89,15,2,16,91,91,8908,1,"WR",10,0,13170,16,59,33,0,11,90,2019,544605232,75,92,95,26,30,56,3,4,1,94,0,86,89,79,92,78,67,0,28,778043397,85,10,15,30,20,0,15,25,20,0,87,56,205,1,1,20,"Broncos"
89,30,95,89,55,0,18,6,1989,64,10,60,48,12620000,10620000,2000000,60,79,1,"Kansas",59,10000000,5,36500000,1,2,0,0,0,2840000,1,5300000,0,0,64,0,0,70,16219,0,0,35,"Chris",2,0,70,1,60,35,"Bixby",57,0,92,97,88,true,false,false,false,25,64,89,25,25,67,1,"Harris Jr",17,2514,89,35,35,35,1,88,6,2,92,88,88,5589,0,"CB",32,0,11008,87,84,85,0,2,30,2011,544605248,16,23,33,35,35,35,8,9,1,99,0,66,90,60,95,33,57,1,65,778043397,88,6,6,32,6,0,6,35,15,0,86,19,199,0,8,88,"Broncos"
87,26,74,75,75,0,24,11,1992,45,13,53,78,1910000,910000,5000000,74,80,0,"Ohio State",50,5150000,6,8820000,5,4,0,0,0,0,0,0,0,29,4,0,0,49,11713,0,1,30,"Jeff",2,1,77,1,25,34,"Columbus",73,0,84,97,76,true,false,false,false,82,66,84,21,22,10,1,"Heuerman",59,0,11,57,60,62,1,77,6,1,22,76,76,7171,1,"TE",20,0,2479,25,12,39,0,11,68,2015,544605311,54,60,65,67,60,69,1,3,1,98,0,73,79,65,89,78,75,0,35,778043397,76,6,10,35,15,0,10,40,10,0,83,69,255,0,4,25,"Broncos"
84,23,74,55,28,0,27,9,1995,70,12,26,15,300000,300000,0,22,36,0,"Auburn",51,0,2,700000,2,3,1,0,1,0,0,0,0,0,64,0,0,36,1949,0,0,71,"Jeff",2,0,74,1,84,8,"Jacksonville",75,0,88,97,62,true,false,false,false,91,47,77,12,14,10,2,"Holland",23,0,37,45,45,45,1,79,6,1,55,64,64,8926,0,"LOLB",64,0,13122,20,50,82,0,11,25,2019,544605351,4,8,15,45,45,45,3,8,1,95,0,20,79,34,84,48,71,0,81,778043397,62,6,6,15,6,0,6,12,14,0,85,37,249,0,1,42,"Broncos"
89,31,83,86,70,0,10,4,1988,64,10,34,39,7550000,4490000,6120000,50,75,0,"Alabama",51,9180000,3,13770000,2,2,0,0,0,0,0,0,0,21,2,0,0,37,37667,0,0,39,"Kareem",2,0,70,1,79,9,"Macon",52,0,90,97,80,true,false,false,false,24,80,88,10,10,44,1,"Jackson",12,61,79,35,35,30,0,86,5,2,85,81,81,1611,0,"CB",50,0,9927,81,74,85,0,11,10,2011,544605449,11,15,25,35,35,30,3,13,1,99,0,64,88,70,91,10,60,1,68,778043397,80,5,5,35,5,0,5,22,10,0,67,20,185,0,8,83,"Broncos"
78,27,62,84,10,0,3,6,1992,20,12,5,10,6140000,3660000,4960000,40,25,0,"Tennessee",54,7440000,3,11220000,2,4,0,0,0,0,0,0,1,20,2,0,0,11,9038,0,0,10,"Ja'Wuan",2,0,78,0,35,9,"Atlanta",87,0,88,97,78,true,false,false,false,71,10,75,21,20,10,1,"James",79,190,16,81,84,82,0,83,6,1,23,79,79,6463,0,"RT",10,0,10876,10,65,30,0,11,12,2014,544605459,5,5,10,74,80,79,5,2,1,99,0,12,60,10,86,10,84,0,30,778043397,78,6,6,23,6,0,6,15,16,0,66,12,312,0,5,11,"Broncos"
87,26,74,84,73,0,23,3,1993,38,12,40,52,690000,650000,40000,79,67,0,"Nebraska",50,160000,4,2340000,1,4,0,0,0,0,0,0,0,2,7,0,0,54,1159,0,1,21,"Andy",2,0,73,1,58,26,"Gretna",66,0,87,97,72,true,false,false,false,32,67,82,21,20,33,1,"Janovich",86,5,13,36,40,54,1,71,5,1,20,73,73,8071,0,"FB",21,0,17616,18,50,58,0,0,40,2016,544605465,37,45,57,54,58,68,2,2,1,97,0,50,79,65,84,76,80,0,57,778043397,72,5,10,25,15,0,5,28,16,0,82,79,238,0,3,20,"Broncos"
88,24,84,80,54,0,25,12,1994,80,12,36,40,720000,550000,510000,60,61,0,"Iowa",51,680000,4,2410000,3,3,0,0,0,0,0,0,0,7,5,0,0,43,3417,0,0,64,"Josey",2,0,73,1,85,14,"Decorah",73,0,91,97,76,true,false,false,false,47,47,84,13,18,10,0,"Jewell",24,20,67,45,45,45,1,81,6,2,78,76,76,8946,0,"MLB",58,0,13249,45,53,82,0,11,12,2019,544605490,5,5,15,45,45,45,3,13,1,95,0,35,78,36,85,34,69,0,84,778043397,76,6,6,25,6,0,6,25,16,0,72,45,234,0,1,78,"Broncos"
86,25,89,60,45,0,21,2,1994,72,12,27,43,430000,430000,0,57,62,0,"Northwestern",50,0,2,1010000,2,3,0,0,0,0,0,0,0,0,64,1,0,42,7979,0,0,53,"Joseph",2,0,72,1,75,12,"Plano",67,0,89,97,65,true,false,false,false,59,48,84,16,10,10,2,"Jones",17,0,59,45,45,45,1,82,6,0,60,65,65,0,0,"MLB",62,0,13034,47,12,80,0,11,16,2017,544605558,6,11,21,45,45,45,3,13,1,85,0,39,87,40,86,32,71,0,76,778043397,65,6,6,33,6,0,6,36,10,0,81,36,240,0,2,68,"Broncos"
74,23,58,54,10,0,21,2,1996,21,12,8,10,620000,580000,120000,22,26,0,"Arizona St.",50,160000,4,2420000,3,4,1,0,0,0,0,0,0,10,7,0,0,15,356,0,0,15,"Sam",2,0,77,1,25,5,"Highlands Ranch",79,0,86,97,64,true,false,false,false,70,10,68,11,17,10,1,"Jones",78,6,15,75,72,76,1,79,6,1,15,64,64,8955,0,"C",29,0,13304,10,85,22,0,11,12,2019,544605567,5,5,10,73,70,73,5,4,1,99,0,12,62,10,81,10,81,0,26,778043397,64,6,6,22,6,0,6,19,10,0,83,20,305,0,1,14,"Broncos"
90,24,86,59,78,0,16,10,1994,48,10,63,76,1270000,800000,1880000,72,75,0,"Lamar Univ.",50,1880000,5,5480000,4,3,0,0,0,0,0,0,0,38,4,0,0,73,7715,0,0,42,"Brendan",2,0,72,1,66,9,"Marietta",52,0,91,97,71,true,false,false,false,27,74,85,21,25,81,1,"Langley",12,0,77,35,35,35,1,88,6,2,60,71,71,8631,0,"CB",34,0,12643,77,47,67,0,11,57,2017,544605688,47,53,62,35,35,35,3,9,1,98,0,74,91,66,94,48,74,0,64,778043397,71,6,6,29,6,0,6,27,10,0,76,52,201,0,2,71,"Broncos"
